BUKRS,BELNR,GJAHR,BUZEI,BSCHL,HKONT,LIFNR,DMBTR,WRBTR,SHKZG,ZFBDT,AUGDT
1000,1900000698,2025,001,31,200000,100050,4748.67,4748.67,H,2025-11-25,2026-01-02
1000,1900000698,2025,002,40,430000,,4748.67,4748.67,S,2025-11-25,2026-01-02
2000,1900000699,2024,001,31,200000,100033,19319.2,19319.2,H,2024-08-30,2024-10-30
2000,1900000699,2024,002,40,450000,,19319.2,19319.2,S,2024-08-30,2024-10-30
3000,1900000700,2025,001,31,200000,100042,14586.34,14586.34,H,2024-09-19,2024-11-03
3000,1900000700,2025,002,40,410000,,14586.34,14586.34,S,2024-09-19,2024-11-03
2000,1900000701,2025,001,31,200000,100032,22239.12,22239.12,H,2024-12-13,2024-12-20
2000,1900000701,2025,002,40,400000,,22239.12,22239.12,S,2024-12-13,2024-12-20
1000,1900000702,2024,001,31,200000,100001,17832.96,17832.96,H,2025-02-04,
1000,1900000702,2024,002,40,400000,,17832.96,17832.96,S,2025-02-04,
2000,1900000703,2025,001,31,200000,100040,1600.86,1600.86,H,2025-02-04,2025-02-16
2000,1900000703,2025,002,40,440000,,1600.86,1600.86,S,2025-02-04,2025-02-16
1000,1900000704,2025,001,31,200000,100059,5271.15,5271.15,H,2024-04-20,2024-05-20
1000,1900000704,2025,002,40,470000,,5271.15,5271.15,S,2024-04-20,2024-05-20
2000,1900000705,2025,001,31,200000,100009,6309.21,6309.21,H,2025-11-22,2025-12-17
2000,1900000705,2025,002,40,470000,,6309.21,6309.21,S,2025-11-22,2025-12-17
2000,1900000706,2025,001,31,200000,100000,8059.19,8059.19,H,2024-06-20,2024-08-14
2000,1900000706,2025,002,40,470000,,8059.19,8059.19,S,2024-06-20,2024-08-14
1000,1900000707,2024,001,31,200000,100048,9141.44,9141.44,H,2024-03-05,2024-03-14
1000,1900000707,2024,002,40,470000,,9141.44,9141.44,S,2024-03-05,2024-03-14
2000,1900000708,2025,001,31,200000,100019,23014.35,23014.35,H,2025-12-15,2026-01-01
2000,1900000708,2025,002,40,450000,,23014.35,23014.35,S,2025-12-15,2026-01-01
3000,1900000709,2025,001,31,200000,100006,434.75,434.75,H,2024-07-09,2024-08-14
3000,1900000709,2025,002,40,430000,,434.75,434.75,S,2024-07-09,2024-08-14
2000,1900000710,2025,001,31,200000,100033,24519.11,24519.11,H,2024-04-18,2024-05-17
2000,1900000710,2025,002,40,470000,,24519.11,24519.11,S,2024-04-18,2024-05-17
2000,1900000711,2024,001,31,200000,100044,1795.6,1795.6,H,2024-01-22,2024-03-03
2000,1900000711,2024,002,40,410000,,1795.6,1795.6,S,2024-01-22,2024-03-03
1000,1900000712,2024,001,31,200000,100006,3558.11,3558.11,H,2024-03-31,2024-04-13
1000,1900000712,2024,002,40,480000,,3558.11,3558.11,S,2024-03-31,2024-04-13
1000,1900000713,2024,001,31,200000,100013,9485.37,9485.37,H,2025-10-07,2025-11-26
1000,1900000713,2024,002,40,460000,,9485.37,9485.37,S,2025-10-07,2025-11-26
1000,1900000714,2024,001,31,200000,100001,24694.92,24694.92,H,2025-03-27,2025-04-21
1000,1900000714,2024,002,40,420000,,24694.92,24694.92,S,2025-03-27,2025-04-21
1000,1900000715,2025,001,31,200000,100040,17331.92,17331.92,H,2025-01-06,
1000,1900000715,2025,002,40,470000,,17331.92,17331.92,S,2025-01-06,
3000,1900000716,2024,001,31,200000,100026,342.4,342.4,H,2025-03-24,2025-04-16
3000,1900000716,2024,002,40,480000,,342.4,342.4,S,2025-03-24,2025-04-16
2000,1900000717,2025,001,31,200000,100049,23223.98,23223.98,H,2024-07-04,2024-08-23
2000,1900000717,2025,002,40,420000,,23223.98,23223.98,S,2024-07-04,2024-08-23
3000,1900000718,2025,001,31,200000,100008,12546.75,12546.75,H,2025-06-27,2025-07-26
3000,1900000718,2025,002,40,450000,,12546.75,12546.75,S,2025-06-27,2025-07-26
2000,1900000719,2025,001,31,200000,100011,7647.95,7647.95,H,2025-10-29,2025-12-25
2000,1900000719,2025,002,40,480000,,7647.95,7647.95,S,2025-10-29,2025-12-25
3000,1900000720,2024,001,31,200000,100008,10426.53,10426.53,H,2025-05-27,2025-07-12
3000,1900000720,2024,002,40,400000,,10426.53,10426.53,S,2025-05-27,2025-07-12
1000,1900000721,2025,001,31,200000,100029,2747.17,2747.17,H,2025-06-17,
1000,1900000721,2025,002,40,410000,,2747.17,2747.17,S,2025-06-17,
2000,1900000722,2025,001,31,200000,100007,13253.12,13253.12,H,2025-12-01,
2000,1900000722,2025,002,40,480000,,13253.12,13253.12,S,2025-12-01,
1000,1900000723,2024,001,31,200000,100035,18804.16,18804.16,H,2024-11-15,2025-01-02
1000,1900000723,2024,002,40,480000,,18804.16,18804.16,S,2024-11-15,2025-01-02
1000,1900000724,2025,001,31,200000,100000,461.33,461.33,H,2024-11-27,
1000,1900000724,2025,002,40,480000,,461.33,461.33,S,2024-11-27,
3000,1900000725,2025,001,31,200000,100021,14944.61,14944.61,H,2025-03-09,2025-04-16
3000,1900000725,2025,002,40,440000,,14944.61,14944.61,S,2025-03-09,2025-04-16
3000,1900000726,2024,001,31,200000,100050,11274.11,11274.11,H,2025-08-26,2025-10-24
3000,1900000726,2024,002,40,460000,,11274.11,11274.11,S,2025-08-26,2025-10-24
1000,1900000727,2025,001,31,200000,100030,9838.82,9838.82,H,2025-10-13,
1000,1900000727,2025,002,40,430000,,9838.82,9838.82,S,2025-10-13,
2000,1900000728,2024,001,31,200000,100011,7057.25,7057.25,H,2025-04-02,2025-05-06
2000,1900000728,2024,002,40,430000,,7057.25,7057.25,S,2025-04-02,2025-05-06
1000,1900000729,2024,001,31,200000,100002,19871.7,19871.7,H,2024-06-01,2024-07-31
1000,1900000729,2024,002,40,420000,,19871.7,19871.7,S,2024-06-01,2024-07-31
3000,1900000730,2024,001,31,200000,100001,212.86,212.86,H,2024-03-19,
3000,1900000730,2024,002,40,440000,,212.86,212.86,S,2024-03-19,
3000,1900000731,2025,001,31,200000,100043,6272.87,6272.87,H,2025-10-19,2025-10-30
3000,1900000731,2025,002,40,450000,,6272.87,6272.87,S,2025-10-19,2025-10-30
1000,1900000732,2024,001,31,200000,100047,415.09,415.09,H,2025-09-08,2025-09-13
1000,1900000732,2024,002,40,440000,,415.09,415.09,S,2025-09-08,2025-09-13
1000,1900000733,2024,001,31,200000,100015,15682.98,15682.98,H,2025-03-02,2025-04-30
1000,1900000733,2024,002,40,420000,,15682.98,15682.98,S,2025-03-02,2025-04-30
1000,1900000734,2024,001,31,200000,100009,12272.94,12272.94,H,2025-01-02,
1000,1900000734,2024,002,40,460000,,12272.94,12272.94,S,2025-01-02,
1000,1900000735,2024,001,31,200000,100023,23407.93,23407.93,H,2025-07-04,2025-07-20
1000,1900000735,2024,002,40,470000,,23407.93,23407.93,S,2025-07-04,2025-07-20
2000,1900000736,2024,001,31,200000,100014,11008.76,11008.76,H,2024-08-28,
2000,1900000736,2024,002,40,470000,,11008.76,11008.76,S,2024-08-28,
2000,1900000737,2025,001,31,200000,100001,11369.93,11369.93,H,2024-12-28,
2000,1900000737,2025,002,40,450000,,11369.93,11369.93,S,2024-12-28,
2000,1900000738,2025,001,31,200000,100020,3088.42,3088.42,H,2025-01-08,
2000,1900000738,2025,002,40,480000,,3088.42,3088.42,S,2025-01-08,
1000,1900000739,2025,001,31,200000,100018,15102.99,15102.99,H,2024-10-02,2024-12-01
1000,1900000739,2025,002,40,430000,,15102.99,15102.99,S,2024-10-02,2024-12-01
2000,1900000740,2025,001,31,200000,100059,12076.52,12076.52,H,2024-07-06,2024-09-10
2000,1900000740,2025,002,40,440000,,12076.52,12076.52,S,2024-07-06,2024-09-10
2000,1900000741,2024,001,31,200000,100016,3711.76,3711.76,H,2024-06-10,2024-08-19
2000,1900000741,2024,002,40,470000,,3711.76,3711.76,S,2024-06-10,2024-08-19
3000,1900000742,2024,001,31,200000,100044,2218.31,2218.31,H,2024-03-19,2024-05-23
3000,1900000742,2024,002,40,450000,,2218.31,2218.31,S,2024-03-19,2024-05-23
2000,1900000743,2024,001,31,200000,100029,21238.93,21238.93,H,2025-11-19,
2000,1900000743,2024,002,40,420000,,21238.93,21238.93,S,2025-11-19,
1000,1900000744,2025,001,31,200000,100054,22969.99,22969.99,H,2025-10-16,
1000,1900000744,2025,002,40,400000,,22969.99,22969.99,S,2025-10-16,
2000,1900000745,2024,001,31,200000,100004,5906.85,5906.85,H,2024-04-29,
2000,1900000745,2024,002,40,450000,,5906.85,5906.85,S,2024-04-29,
3000,1900000746,2024,001,31,200000,100055,14376.98,14376.98,H,2025-08-03,
3000,1900000746,2024,002,40,420000,,14376.98,14376.98,S,2025-08-03,
2000,1900000747,2024,001,31,200000,100037,21769.29,21769.29,H,2025-11-09,
2000,1900000747,2024,002,40,420000,,21769.29,21769.29,S,2025-11-09,
3000,1900000748,2025,001,31,200000,100003,19414.46,19414.46,H,2024-09-09,2024-10-27
3000,1900000748,2025,002,40,430000,,19414.46,19414.46,S,2024-09-09,2024-10-27
2000,1900000749,2024,001,31,200000,100035,9337.0,9337.0,H,2024-07-23,2024-09-06
2000,1900000749,2024,002,40,480000,,9337.0,9337.0,S,2024-07-23,2024-09-06
3000,1900000750,2025,001,31,200000,100049,4810.43,4810.43,H,2024-06-13,2024-08-08
3000,1900000750,2025,002,40,400000,,4810.43,4810.43,S,2024-06-13,2024-08-08
2000,1900000751,2024,001,31,200000,100032,8265.37,8265.37,H,2025-05-20,2025-06-12
2000,1900000751,2024,002,40,470000,,8265.37,8265.37,S,2025-05-20,2025-06-12
1000,1900000752,2024,001,31,200000,100005,1375.57,1375.57,H,2025-03-12,2025-05-14
1000,1900000752,2024,002,40,430000,,1375.57,1375.57,S,2025-03-12,2025-05-14
3000,1900000753,2025,001,31,200000,100019,6332.03,6332.03,H,2025-06-16,2025-08-09
3000,1900000753,2025,002,40,460000,,6332.03,6332.03,S,2025-06-16,2025-08-09
3000,1900000754,2025,001,31,200000,100051,24895.05,24895.05,H,2025-11-08,2025-12-24
3000,1900000754,2025,002,40,450000,,24895.05,24895.05,S,2025-11-08,2025-12-24
1000,1900000755,2024,001,31,200000,100047,16136.14,16136.14,H,2024-03-02,
1000,1900000755,2024,002,40,450000,,16136.14,16136.14,S,2024-03-02,
2000,1900000756,2024,001,31,200000,100038,15094.91,15094.91,H,2025-12-23,
2000,1900000756,2024,002,40,400000,,15094.91,15094.91,S,2025-12-23,
1000,1900000757,2024,001,31,200000,100006,5936.81,5936.81,H,2025-04-01,
1000,1900000757,2024,002,40,420000,,5936.81,5936.81,S,2025-04-01,
3000,1900000758,2024,001,31,200000,100012,4126.8,4126.8,H,2025-04-08,
3000,1900000758,2024,002,40,430000,,4126.8,4126.8,S,2025-04-08,
2000,1900000759,2024,001,31,200000,100042,2144.55,2144.55,H,2024-11-12,2025-01-19
2000,1900000759,2024,002,40,410000,,2144.55,2144.55,S,2024-11-12,2025-01-19
3000,1900000760,2024,001,31,200000,100035,14684.53,14684.53,H,2024-11-24,2025-01-24
3000,1900000760,2024,002,40,420000,,14684.53,14684.53,S,2024-11-24,2025-01-24
2000,1900000761,2025,001,31,200000,100007,2445.91,2445.91,H,2024-11-23,2025-01-25
2000,1900000761,2025,002,40,400000,,2445.91,2445.91,S,2024-11-23,2025-01-25
1000,1900000762,2025,001,31,200000,100036,12472.14,12472.14,H,2024-11-07,2024-12-07
1000,1900000762,2025,002,40,480000,,12472.14,12472.14,S,2024-11-07,2024-12-07
3000,1900000763,2024,001,31,200000,100037,9918.68,9918.68,H,2024-07-24,2024-09-28
3000,1900000763,2024,002,40,420000,,9918.68,9918.68,S,2024-07-24,2024-09-28
1000,1900000764,2025,001,31,200000,100008,1024.27,1024.27,H,2025-09-28,2025-10-06
1000,1900000764,2025,002,40,450000,,1024.27,1024.27,S,2025-09-28,2025-10-06
3000,1900000765,2025,001,31,200000,100003,15229.04,15229.04,H,2024-02-19,2024-03-03
3000,1900000765,2025,002,40,420000,,15229.04,15229.04,S,2024-02-19,2024-03-03
1000,1900000766,2024,001,31,200000,100044,6209.83,6209.83,H,2025-02-05,2025-02-13
1000,1900000766,2024,002,40,420000,,6209.83,6209.83,S,2025-02-05,2025-02-13
3000,1900000767,2025,001,31,200000,100033,5764.99,5764.99,H,2025-06-19,2025-07-13
3000,1900000767,2025,002,40,410000,,5764.99,5764.99,S,2025-06-19,2025-07-13
1000,1900000768,2025,001,31,200000,100019,7892.46,7892.46,H,2025-08-11,
1000,1900000768,2025,002,40,410000,,7892.46,7892.46,S,2025-08-11,
2000,1900000769,2024,001,31,200000,100036,4966.96,4966.96,H,2025-03-17,
2000,1900000769,2024,002,40,480000,,4966.96,4966.96,S,2025-03-17,
1000,1900000770,2025,001,31,200000,100035,14069.83,14069.83,H,2024-02-07,2024-04-16
1000,1900000770,2025,002,40,430000,,14069.83,14069.83,S,2024-02-07,2024-04-16
2000,1900000771,2024,001,31,200000,100010,10699.94,10699.94,H,2025-06-12,
2000,1900000771,2024,002,40,480000,,10699.94,10699.94,S,2025-06-12,
2000,1900000772,2024,001,31,200000,100041,1339.01,1339.01,H,2025-11-16,2026-01-21
2000,1900000772,2024,002,40,450000,,1339.01,1339.01,S,2025-11-16,2026-01-21
3000,1900000773,2024,001,31,200000,100045,19659.62,19659.62,H,2025-01-02,2025-02-17
3000,1900000773,2024,002,40,440000,,19659.62,19659.62,S,2025-01-02,2025-02-17
2000,1900000774,2025,001,31,200000,100014,18978.93,18978.93,H,2024-11-27,2025-01-27
2000,1900000774,2025,002,40,470000,,18978.93,18978.93,S,2024-11-27,2025-01-27
1000,1900000775,2025,001,31,200000,100001,7482.87,7482.87,H,2024-12-28,
1000,1900000775,2025,002,40,480000,,7482.87,7482.87,S,2024-12-28,
3000,1900000776,2025,001,31,200000,100044,1804.36,1804.36,H,2025-06-02,2025-07-17
3000,1900000776,2025,002,40,450000,,1804.36,1804.36,S,2025-06-02,2025-07-17
2000,1900000777,2024,001,31,200000,100046,12213.88,12213.88,H,2024-08-06,
2000,1900000777,2024,002,40,450000,,12213.88,12213.88,S,2024-08-06,
1000,1900000778,2024,001,31,200000,100009,13254.59,13254.59,H,2024-06-01,
1000,1900000778,2024,002,40,410000,,13254.59,13254.59,S,2024-06-01,
1000,1900000779,2025,001,31,200000,100035,1669.83,1669.83,H,2024-03-30,2024-05-12
1000,1900000779,2025,002,40,430000,,1669.83,1669.83,S,2024-03-30,2024-05-12
3000,1900000780,2024,001,31,200000,100039,16843.7,16843.7,H,2024-01-19,2024-02-07
3000,1900000780,2024,002,40,410000,,16843.7,16843.7,S,2024-01-19,2024-02-07
1000,1900000781,2025,001,31,200000,100009,24236.33,24236.33,H,2025-10-09,
1000,1900000781,2025,002,40,440000,,24236.33,24236.33,S,2025-10-09,
2000,1900000782,2025,001,31,200000,100021,16429.24,16429.24,H,2025-04-01,
2000,1900000782,2025,002,40,400000,,16429.24,16429.24,S,2025-04-01,
2000,1900000783,2025,001,31,200000,100000,7661.55,7661.55,H,2024-12-13,2025-01-04
2000,1900000783,2025,002,40,420000,,7661.55,7661.55,S,2024-12-13,2025-01-04
2000,1900000784,2024,001,31,200000,100026,15649.67,15649.67,H,2025-02-23,
2000,1900000784,2024,002,40,460000,,15649.67,15649.67,S,2025-02-23,
3000,1900000785,2025,001,31,200000,100009,6201.5,6201.5,H,2024-11-15,2025-01-03
3000,1900000785,2025,002,40,480000,,6201.5,6201.5,S,2024-11-15,2025-01-03
1000,1900000786,2024,001,31,200000,100010,19755.06,19755.06,H,2025-11-26,2025-12-28
1000,1900000786,2024,002,40,460000,,19755.06,19755.06,S,2025-11-26,2025-12-28
3000,1900000787,2024,001,31,200000,100045,9197.94,9197.94,H,2024-06-19,2024-07-06
3000,1900000787,2024,002,40,470000,,9197.94,9197.94,S,2024-06-19,2024-07-06
3000,1900000788,2025,001,31,200000,100056,8867.06,8867.06,H,2024-08-15,2024-09-26
3000,1900000788,2025,002,40,420000,,8867.06,8867.06,S,2024-08-15,2024-09-26
1000,1900000789,2024,001,31,200000,100058,15840.67,15840.67,H,2025-10-17,2025-12-12
1000,1900000789,2024,002,40,430000,,15840.67,15840.67,S,2025-10-17,2025-12-12
3000,1900000790,2025,001,31,200000,100042,1064.68,1064.68,H,2024-02-16,2024-02-23
3000,1900000790,2025,002,40,440000,,1064.68,1064.68,S,2024-02-16,2024-02-23
2000,1900000791,2025,001,31,200000,100038,20016.0,20016.0,H,2025-07-21,2025-08-16
2000,1900000791,2025,002,40,450000,,20016.0,20016.0,S,2025-07-21,2025-08-16
3000,1900000792,2024,001,31,200000,100023,9536.7,9536.7,H,2025-12-08,2025-12-19
3000,1900000792,2024,002,40,480000,,9536.7,9536.7,S,2025-12-08,2025-12-19
3000,1900000793,2024,001,31,200000,100002,20650.94,20650.94,H,2024-03-19,2024-05-27
3000,1900000793,2024,002,40,410000,,20650.94,20650.94,S,2024-03-19,2024-05-27
1000,1900000794,2024,001,31,200000,100019,22793.56,22793.56,H,2025-02-24,
1000,1900000794,2024,002,40,400000,,22793.56,22793.56,S,2025-02-24,
3000,1900000795,2025,001,31,200000,100051,9617.25,9617.25,H,2025-07-14,
3000,1900000795,2025,002,40,420000,,9617.25,9617.25,S,2025-07-14,
2000,1900000796,2024,001,31,200000,100050,9649.35,9649.35,H,2024-02-25,
2000,1900000796,2024,002,40,460000,,9649.35,9649.35,S,2024-02-25,
1000,1900000797,2025,001,31,200000,100036,5944.53,5944.53,H,2025-01-16,
1000,1900000797,2025,002,40,450000,,5944.53,5944.53,S,2025-01-16,
1000,1900000798,2024,001,31,200000,100006,10180.38,10180.38,H,2024-05-13,2024-07-07
1000,1900000798,2024,002,40,420000,,10180.38,10180.38,S,2024-05-13,2024-07-07
1000,1900000799,2025,001,31,200000,100056,23211.46,23211.46,H,2025-08-23,2025-10-06
1000,1900000799,2025,002,40,470000,,23211.46,23211.46,S,2025-08-23,2025-10-06
2000,1900000800,2024,001,31,200000,100051,15845.58,15845.58,H,2025-07-22,2025-09-22
2000,1900000800,2024,002,40,410000,,15845.58,15845.58,S,2025-07-22,2025-09-22
1000,1900000801,2025,001,31,200000,100053,2420.88,2420.88,H,2025-10-30,
1000,1900000801,2025,002,40,470000,,2420.88,2420.88,S,2025-10-30,
2000,1900000802,2025,001,31,200000,100008,4477.74,4477.74,H,2024-02-09,2024-02-24
2000,1900000802,2025,002,40,440000,,4477.74,4477.74,S,2024-02-09,2024-02-24
3000,1900000803,2025,001,31,200000,100026,2371.57,2371.57,H,2024-09-18,2024-09-27
3000,1900000803,2025,002,40,440000,,2371.57,2371.57,S,2024-09-18,2024-09-27
3000,1900000804,2025,001,31,200000,100034,10867.48,10867.48,H,2025-01-14,
3000,1900000804,2025,002,40,450000,,10867.48,10867.48,S,2025-01-14,
3000,1900000805,2025,001,31,200000,100023,15069.96,15069.96,H,2025-10-11,2025-11-21
3000,1900000805,2025,002,40,450000,,15069.96,15069.96,S,2025-10-11,2025-11-21
1000,1900000806,2024,001,31,200000,100035,19994.41,19994.41,H,2025-11-24,
1000,1900000806,2024,002,40,430000,,19994.41,19994.41,S,2025-11-24,
3000,1900000807,2025,001,31,200000,100026,1304.51,1304.51,H,2025-04-23,2025-06-29
3000,1900000807,2025,002,40,460000,,1304.51,1304.51,S,2025-04-23,2025-06-29
1000,1900000808,2024,001,31,200000,100049,20237.77,20237.77,H,2024-07-16,2024-09-09
1000,1900000808,2024,002,40,450000,,20237.77,20237.77,S,2024-07-16,2024-09-09
1000,1900000809,2024,001,31,200000,100043,16818.91,16818.91,H,2024-06-29,
1000,1900000809,2024,002,40,470000,,16818.91,16818.91,S,2024-06-29,
2000,1900000810,2025,001,31,200000,100000,11026.64,11026.64,H,2024-05-05,2024-06-13
2000,1900000810,2025,002,40,400000,,11026.64,11026.64,S,2024-05-05,2024-06-13
3000,1900000811,2024,001,31,200000,100050,4920.31,4920.31,H,2025-12-11,
3000,1900000811,2024,002,40,420000,,4920.31,4920.31,S,2025-12-11,
3000,1900000812,2024,001,31,200000,100053,14013.27,14013.27,H,2025-01-29,
3000,1900000812,2024,002,40,460000,,14013.27,14013.27,S,2025-01-29,
1000,1900000813,2024,001,31,200000,100009,13427.39,13427.39,H,2024-04-01,2024-05-22
1000,1900000813,2024,002,40,450000,,13427.39,13427.39,S,2024-04-01,2024-05-22
1000,1900000814,2025,001,31,200000,100020,8918.99,8918.99,H,2025-08-17,2025-10-07
1000,1900000814,2025,002,40,420000,,8918.99,8918.99,S,2025-08-17,2025-10-07
2000,1900000815,2024,001,31,200000,100054,10168.69,10168.69,H,2024-01-09,2024-01-21
2000,1900000815,2024,002,40,480000,,10168.69,10168.69,S,2024-01-09,2024-01-21
3000,1900000816,2024,001,31,200000,100049,17488.67,17488.67,H,2025-06-23,2025-08-27
3000,1900000816,2024,002,40,410000,,17488.67,17488.67,S,2025-06-23,2025-08-27
1000,1900000817,2024,001,31,200000,100030,1008.95,1008.95,H,2024-07-31,2024-09-01
1000,1900000817,2024,002,40,470000,,1008.95,1008.95,S,2024-07-31,2024-09-01
1000,1900000818,2025,001,31,200000,100023,10286.4,10286.4,H,2024-09-12,
1000,1900000818,2025,002,40,430000,,10286.4,10286.4,S,2024-09-12,
3000,1900000819,2024,001,31,200000,100041,11330.87,11330.87,H,2025-02-24,2025-04-24
3000,1900000819,2024,002,40,470000,,11330.87,11330.87,S,2025-02-24,2025-04-24
3000,1900000820,2024,001,31,200000,100059,22805.72,22805.72,H,2025-09-23,2025-10-13
3000,1900000820,2024,002,40,440000,,22805.72,22805.72,S,2025-09-23,2025-10-13
1000,1900000821,2024,001,31,200000,100041,17718.29,17718.29,H,2025-04-07,2025-05-01
1000,1900000821,2024,002,40,440000,,17718.29,17718.29,S,2025-04-07,2025-05-01
1000,1900000822,2025,001,31,200000,100005,5191.1,5191.1,H,2024-07-17,2024-09-23
1000,1900000822,2025,002,40,420000,,5191.1,5191.1,S,2024-07-17,2024-09-23
2000,1900000823,2025,001,31,200000,100054,12714.92,12714.92,H,2025-02-19,2025-02-24
2000,1900000823,2025,002,40,450000,,12714.92,12714.92,S,2025-02-19,2025-02-24
3000,1900000824,2024,001,31,200000,100051,16224.94,16224.94,H,2025-03-11,
3000,1900000824,2024,002,40,420000,,16224.94,16224.94,S,2025-03-11,
3000,1900000825,2024,001,31,200000,100033,22568.15,22568.15,H,2025-02-10,2025-03-13
3000,1900000825,2024,002,40,410000,,22568.15,22568.15,S,2025-02-10,2025-03-13
3000,1900000826,2024,001,31,200000,100033,6234.48,6234.48,H,2024-01-18,
3000,1900000826,2024,002,40,430000,,6234.48,6234.48,S,2024-01-18,
1000,1900000827,2025,001,31,200000,100042,5152.7,5152.7,H,2024-08-15,2024-09-01
1000,1900000827,2025,002,40,480000,,5152.7,5152.7,S,2024-08-15,2024-09-01
2000,1900000828,2024,001,31,200000,100042,13605.66,13605.66,H,2025-02-18,
2000,1900000828,2024,002,40,430000,,13605.66,13605.66,S,2025-02-18,
3000,1900000829,2024,001,31,200000,100019,21808.34,21808.34,H,2024-02-29,
3000,1900000829,2024,002,40,480000,,21808.34,21808.34,S,2024-02-29,
2000,1900000830,2025,001,31,200000,100051,21859.2,21859.2,H,2025-09-26,2025-10-10
2000,1900000830,2025,002,40,410000,,21859.2,21859.2,S,2025-09-26,2025-10-10
3000,1900000831,2024,001,31,200000,100000,14171.52,14171.52,H,2025-11-16,2025-12-03
3000,1900000831,2024,002,40,450000,,14171.52,14171.52,S,2025-11-16,2025-12-03
2000,1900000832,2024,001,31,200000,100053,14579.09,14579.09,H,2024-03-31,
2000,1900000832,2024,002,40,460000,,14579.09,14579.09,S,2024-03-31,
1000,1900000833,2024,001,31,200000,100048,21181.59,21181.59,H,2025-05-30,
1000,1900000833,2024,002,40,460000,,21181.59,21181.59,S,2025-05-30,
1000,1900000834,2024,001,31,200000,100014,23774.25,23774.25,H,2025-02-10,2025-03-09
