MBLNR,MJAHR,ZEILE,BWART,MATNR,MENGE,MEINS,WERKS,LIFNR,EBELN,EBELP
5000000661,2024,0001,261,MRO-1002,60.37,EA,1010,100018,4500091778,00010
5000000661,2024,0002,261,MRO-1002,188.26,EA,1010,100018,4500091778,00010
5000000661,2024,0003,261,MRO-1002,45.93,EA,1020,100018,4500091778,00010
5000000662,2025,0001,102,SERV-6001,172.5,HR,1020,100020,4500090904,00010
5000000663,2024,0001,101,IT-3002,85.02,EA,1010,100012,4500090800,00020
5000000664,2024,0001,101,SERV-6001,95.12,HR,1010,100058,4500091309,00010
5000000665,2025,0001,101,FUEL-2001,129.81,L,1020,100001,4500090255,00010
5000000665,2025,0002,102,FUEL-2001,63.4,L,2010,100001,4500090255,00010
5000000666,2025,0001,261,MRO-1001,5.39,EA,1010,100043,4500091953,00030
5000000666,2025,0002,261,MRO-1001,87.3,EA,1020,100043,4500091953,00030
5000000667,2025,0001,101,IT-3002,17.9,EA,2010,100035,4500090033,00010
5000000667,2025,0002,261,IT-3002,38.19,EA,2010,100035,4500090033,00010
5000000668,2025,0001,102,SERV-6002,101.03,EA,1020,100047,4500090421,00020
5000000668,2025,0002,101,SERV-6002,72.85,EA,1010,100047,4500090421,00020
5000000669,2025,0001,261,MRO-1001,76.11,EA,1010,100046,4500090073,00010
5000000670,2025,0001,101,IT-3001,103.69,EA,1020,100038,4500090844,00020
5000000670,2025,0002,101,IT-3001,132.19,EA,1020,100038,4500090844,00020
5000000670,2025,0003,261,IT-3001,79.54,EA,1020,100038,4500090844,00020
5000000671,2024,0001,102,SERV-6001,187.32,HR,2010,100011,4500090697,00010
5000000671,2024,0002,261,SERV-6001,34.75,HR,1010,100011,4500090697,00010
5000000671,2024,0003,102,SERV-6001,162.03,HR,2010,100011,4500090697,00010
5000000672,2025,0001,101,SERV-6002,11.84,EA,1010,100020,4500091874,00020
5000000672,2025,0002,102,SERV-6002,107.41,EA,2010,100020,4500091874,00020
5000000672,2025,0003,261,SERV-6002,141.89,EA,1020,100020,4500091874,00020
5000000673,2024,0001,102,SERV-6002,123.8,EA,2010,100005,4500091206,00030
5000000673,2024,0002,101,SERV-6002,101.88,EA,1020,100005,4500091206,00030
5000000673,2024,0003,101,SERV-6002,58.76,EA,2010,100005,4500091206,00030
5000000674,2024,0001,261,SPARE-5001,197.72,EA,1020,100057,4500091790,00010
5000000674,2024,0002,102,SPARE-5001,101.71,EA,1010,100057,4500091790,00010
5000000675,2024,0001,261,OFFC-4001,16.72,EA,2010,100001,4500090933,00020
5000000676,2024,0001,102,SPARE-5002,133.43,EA,1010,100059,4500090286,00030
5000000676,2024,0002,101,SPARE-5002,45.96,EA,1010,100059,4500090286,00030
5000000677,2024,0001,101,SERV-6002,100.12,EA,1020,100052,4500090562,00010
5000000677,2024,0002,102,SERV-6002,151.61,EA,1020,100052,4500090562,00010
5000000678,2024,0001,102,SERV-6002,128.13,EA,1010,100057,4500090339,00010
5000000678,2024,0002,101,SERV-6002,158.69,EA,1010,100057,4500090339,00010
5000000678,2024,0003,101,SERV-6002,175.42,EA,1010,100057,4500090339,00010
5000000679,2024,0001,101,MRO-1001,55.98,EA,2010,100037,4500090731,00010
5000000679,2024,0002,261,MRO-1001,4.67,EA,1010,100037,4500090731,00010
5000000679,2024,0003,101,MRO-1001,19.64,EA,1010,100037,4500090731,00010
5000000680,2024,0001,101,IT-3001,93.75,EA,1020,100006,4500091868,00020
5000000680,2024,0002,101,IT-3001,54.05,EA,1010,100006,4500091868,00020
5000000680,2024,0003,261,IT-3001,90.21,EA,1020,100006,4500091868,00020
5000000681,2024,0001,261,IT-3002,115.11,EA,1010,100042,4500090935,00020
5000000681,2024,0002,102,IT-3002,180.86,EA,2010,100042,4500090935,00020
5000000682,2025,0001,102,SPARE-5002,124.59,EA,1020,100037,4500091788,00010
5000000682,2025,0002,102,SPARE-5002,97.99,EA,1010,100037,4500091788,00010
5000000683,2024,0001,261,SPARE-5002,24.62,EA,1010,100039,4500091930,00010
5000000683,2024,0002,261,SPARE-5002,134.99,EA,1010,100039,4500091930,00010
5000000683,2024,0003,261,SPARE-5002,157.88,EA,1010,100039,4500091930,00010
5000000684,2025,0001,101,SERV-6002,113.75,EA,2010,100038,4500091712,00030
5000000684,2025,0002,261,SERV-6002,160.85,EA,2010,100038,4500091712,00030
5000000685,2025,0001,102,SPARE-5002,82.87,EA,2010,100001,4500091237,00040
5000000685,2025,0002,261,SPARE-5002,24.52,EA,2010,100001,4500091237,00040
5000000686,2025,0001,261,FUEL-2001,6.34,L,2010,100058,4500091875,00030
5000000686,2025,0002,261,FUEL-2001,85.44,L,1020,100058,4500091875,00030
5000000687,2024,0001,261,IT-3001,90.53,EA,2010,100059,4500091157,00010
5000000687,2024,0002,102,IT-3001,120.49,EA,1020,100059,4500091157,00010
5000000688,2024,0001,102,SERV-6001,64.3,HR,2010,100016,4500091605,00010
5000000689,2025,0001,101,IT-3001,167.73,EA,1010,100035,4500091343,00010
5000000689,2025,0002,261,IT-3001,48.52,EA,1020,100035,4500091343,00010
5000000690,2025,0001,102,MRO-1002,112.92,EA,1020,100034,4500090912,00030
5000000690,2025,0002,102,MRO-1002,90.31,EA,1020,100034,4500090912,00030
5000000691,2025,0001,102,SPARE-5002,1.6,EA,2010,100010,4500090786,00030
5000000691,2025,0002,102,SPARE-5002,31.93,EA,1020,100010,4500090786,00030
5000000692,2024,0001,261,SPARE-5001,67.12,EA,1020,100010,4500090675,00010
5000000693,2025,0001,261,SPARE-5002,155.37,EA,1010,100008,4500091836,00020
5000000694,2025,0001,102,SERV-6001,124.08,HR,1010,100031,4500091924,00030
5000000694,2025,0002,101,SERV-6001,102.9,HR,2010,100031,4500091924,00030
5000000695,2024,0001,261,SERV-6001,146.65,HR,2010,100015,4500090690,00020
5000000695,2024,0002,101,SERV-6001,166.67,HR,2010,100015,4500090690,00020
5000000696,2025,0001,101,SPARE-5002,137.31,EA,2010,100047,4500091964,00020
5000000697,2024,0001,102,MRO-1001,125.31,EA,2010,100034,4500090266,00030
5000000697,2024,0002,102,MRO-1001,62.75,EA,1020,100034,4500090266,00030
5000000698,2025,0001,101,FUEL-2001,23.25,L,1020,100038,4500090009,00010
5000000698,2025,0002,101,FUEL-2001,59.34,L,2010,100038,4500090009,00010
5000000699,2025,0001,101,SERV-6002,85.08,EA,2010,100017,4500091031,00010
5000000699,2025,0002,101,SERV-6002,194.01,EA,1020,100017,4500091031,00010
5000000700,2024,0001,101,SPARE-5001,53.93,EA,2010,100044,4500090336,00010
5000000700,2024,0002,261,SPARE-5001,76.51,EA,2010,100044,4500090336,00010
5000000701,2024,0001,101,OFFC-4001,75.06,EA,1020,100051,4500091611,00020
5000000702,2024,0001,102,SERV-6002,24.63,EA,1010,100053,4500091387,00010
5000000702,2024,0002,101,SERV-6002,54.28,EA,1020,100053,4500091387,00010
5000000702,2024,0003,261,SERV-6002,122.41,EA,2010,100053,4500091387,00010
5000000703,2025,0001,261,MRO-1001,173.42,EA,2010,100035,4500090511,00020
5000000704,2024,0001,261,MRO-1001,116.94,EA,1020,100046,4500090073,00010
5000000705,2024,0001,101,IT-3002,173.74,EA,2010,100013,4500090106,00020
5000000705,2024,0002,101,IT-3002,95.26,EA,1020,100013,4500090106,00020
5000000706,2025,0001,102,SPARE-5002,82.13,EA,1020,100049,4500090290,00010
5000000707,2024,0001,101,MRO-1002,186.79,EA,1020,100047,4500091190,00010
5000000708,2025,0001,261,MRO-1002,18.34,EA,2010,100047,4500091190,00010
5000000708,2025,0002,102,MRO-1002,81.83,EA,1010,100047,4500091190,00010
5000000708,2025,0003,261,MRO-1002,40.08,EA,1010,100047,4500091190,00010
5000000709,2025,0001,101,FUEL-2001,11.85,L,1020,100003,4500090746,00020
5000000709,2025,0002,102,FUEL-2001,42.55,L,1010,100003,4500090746,00020
5000000710,2025,0001,101,MRO-1002,83.23,EA,1010,100047,4500091032,00040
5000000710,2025,0002,102,MRO-1002,52.67,EA,1010,100047,4500091032,00040
5000000710,2025,0003,102,MRO-1002,130.61,EA,2010,100047,4500091032,00040
5000000711,2025,0001,261,FUEL-2001,125.39,L,1010,100023,4500091397,00010
5000000711,2025,0002,102,FUEL-2001,13.84,L,1020,100023,4500091397,00010
5000000712,2024,0001,261,IT-3002,13.9,EA,1020,100045,4500090482,00010
5000000712,2024,0002,101,IT-3002,69.87,EA,1010,100045,4500090482,00010
5000000713,2024,0001,261,IT-3001,151.62,EA,2010,100006,4500091868,00020
5000000713,2024,0002,102,IT-3001,8.82,EA,1020,100006,4500091868,00020
5000000714,2025,0001,261,SERV-6001,81.4,HR,1010,100029,4500090671,00030
5000000714,2025,0002,101,SERV-6001,29.81,HR,1020,100029,4500090671,00030
5000000714,2025,0003,101,SERV-6001,10.78,HR,1020,100029,4500090671,00030
5000000715,2024,0001,101,IT-3002,193.23,EA,1020,100031,4500091903,00030
5000000715,2024,0002,102,IT-3002,142.55,EA,2010,100031,4500091903,00030
5000000716,2025,0001,101,SPARE-5002,73.11,EA,2010,100019,4500091993,00030
5000000716,2025,0002,101,SPARE-5002,198.77,EA,1010,100019,4500091993,00030
5000000716,2025,0003,101,SPARE-5002,113.74,EA,2010,100019,4500091993,00030
5000000717,2025,0001,261,SERV-6001,199.35,HR,1010,100046,4500090488,00020
5000000717,2025,0002,261,SERV-6001,86.27,HR,1020,100046,4500090488,00020
5000000718,2024,0001,102,MRO-1001,195.74,EA,2010,100003,4500090385,00040
5000000718,2024,0002,101,MRO-1001,28.86,EA,2010,100003,4500090385,00040
5000000718,2024,0003,101,MRO-1001,1.52,EA,1010,100003,4500090385,00040
5000000719,2024,0001,101,SPARE-5001,182.37,EA,2010,100015,4500091399,00010
5000000719,2024,0002,261,SPARE-5001,34.82,EA,1020,100015,4500091399,00010
5000000719,2024,0003,101,SPARE-5001,83.47,EA,2010,100015,4500091399,00010
5000000720,2024,0001,261,IT-3001,115.04,EA,1010,100012,4500090288,00010
5000000720,2024,0002,102,IT-3001,124.41,EA,1010,100012,4500090288,00010
5000000720,2024,0003,101,IT-3001,95.0,EA,2010,100012,4500090288,00010
5000000721,2024,0001,101,IT-3001,50.53,EA,1010,100004,4500090480,00030
5000000721,2024,0002,102,IT-3001,42.05,EA,1020,100004,4500090480,00030
5000000721,2024,0003,101,IT-3001,71.09,EA,1010,100004,4500090480,00030
5000000722,2025,0001,261,SPARE-5002,165.97,EA,1010,100002,4500091783,00010
5000000722,2025,0002,102,SPARE-5002,144.03,EA,2010,100002,4500091783,00010
5000000723,2025,0001,261,MRO-1001,99.79,EA,1020,100013,4500090090,00030
5000000723,2025,0002,261,MRO-1001,33.99,EA,2010,100013,4500090090,00030
5000000724,2025,0001,102,SPARE-5002,77.85,EA,1010,100019,4500091993,00020
5000000724,2025,0002,101,SPARE-5002,80.64,EA,1020,100019,4500091993,00020
5000000725,2025,0001,102,SERV-6001,170.8,HR,1020,100053,4500090422,00030
5000000725,2025,0002,261,SERV-6001,173.45,HR,2010,100053,4500090422,00030
5000000725,2025,0003,261,SERV-6001,128.69,HR,1010,100053,4500090422,00030
5000000726,2025,0001,101,SERV-6001,51.19,HR,1020,100054,4500090459,00020
5000000727,2024,0001,261,SERV-6002,149.48,EA,1010,100026,4500090647,00010
5000000727,2024,0002,102,SERV-6002,51.02,EA,1020,100026,4500090647,00010
5000000728,2025,0001,102,IT-3002,95.89,EA,2010,100002,4500091117,00020
5000000728,2025,0002,101,IT-3002,56.23,EA,1020,100002,4500091117,00020
5000000728,2025,0003,102,IT-3002,139.62,EA,1020,100002,4500091117,00020
5000000729,2024,0001,101,MRO-1002,69.49,EA,2010,100053,4500091387,00040
5000000730,2025,0001,102,MRO-1002,37.32,EA,1020,100059,4500090971,00020
5000000730,2025,0002,101,MRO-1002,36.14,EA,1010,100059,4500090971,00020
5000000730,2025,0003,261,MRO-1002,26.51,EA,1020,100059,4500090971,00020
5000000731,2025,0001,102,MRO-1002,24.62,EA,2010,100012,4500090862,00040
5000000731,2025,0002,102,MRO-1002,64.53,EA,1010,100012,4500090862,00040
5000000731,2025,0003,261,MRO-1002,130.77,EA,2010,100012,4500090862,00040
5000000732,2024,0001,261,FUEL-2001,109.2,L,1010,100008,4500091469,00010
5000000733,2025,0001,101,FUEL-2001,69.91,L,2010,100054,4500091048,00040
5000000733,2025,0002,101,FUEL-2001,21.6,L,1020,100054,4500091048,00040
5000000734,2024,0001,102,SERV-6001,89.27,HR,1010,100044,4500090558,00010
5000000734,2024,0002,102,SERV-6001,122.91,HR,1020,100044,4500090558,00010
5000000734,2024,0003,261,SERV-6001,185.28,HR,1010,100044,4500090558,00010
5000000735,2025,0001,101,OFFC-4001,70.35,EA,2010,100044,4500090910,00020
5000000735,2025,0002,261,OFFC-4001,195.63,EA,1010,100044,4500090910,00020
5000000736,2024,0001,101,SERV-6002,172.15,EA,2010,100015,4500090016,00010
5000000736,2024,0002,101,SERV-6002,102.23,EA,1010,100015,4500090016,00010
5000000736,2024,0003,261,SERV-6002,95.31,EA,2010,100015,4500090016,00010
5000000737,2025,0001,101,IT-3001,116.47,EA,1010,100017,4500090012,00010
5000000738,2024,0001,261,IT-3002,160.51,EA,1020,100033,4500091162,00010
5000000738,2024,0002,101,IT-3002,39.91,EA,1020,100033,4500091162,00010
5000000738,2024,0003,261,IT-3002,52.59,EA,2010,100033,4500091162,00010
5000000739,2024,0001,101,FUEL-2001,117.91,L,2010,100034,4500090264,00020
5000000739,2024,0002,101,FUEL-2001,34.34,L,1010,100034,4500090264,00020
5000000739,2024,0003,101,FUEL-2001,4.08,L,2010,100034,4500090264,00020
5000000740,2024,0001,102,FUEL-2001,114.86,L,2010,100009,4500090540,00010
5000000740,2024,0002,261,FUEL-2001,180.15,L,1010,100009,4500090540,00010
5000000741,2025,0001,101,FUEL-2001,86.81,L,1010,100041,4500091089,00010
5000000742,2024,0001,261,OFFC-4001,1.88,EA,2010,100041,4500090744,00040
5000000743,2024,0001,102,OFFC-4001,154.67,EA,1010,100030,4500091532,00010
5000000744,2024,0001,261,SPARE-5002,66.22,EA,1020,100016,4500091605,00030
5000000744,2024,0002,102,SPARE-5002,3.69,EA,2010,100016,4500091605,00030
5000000745,2025,0001,101,IT-3001,108.73,EA,1010,100013,4500091841,00020
5000000745,2025,0002,102,IT-3001,17.77,EA,1010,100013,4500091841,00020
5000000745,2025,0003,101,IT-3001,129.58,EA,2010,100013,4500091841,00020
5000000746,2025,0001,261,SERV-6002,125.02,EA,1020,100005,4500091359,00020
5000000746,2025,0002,261,SERV-6002,58.66,EA,1020,100005,4500091359,00020
5000000746,2025,0003,101,SERV-6002,21.46,EA,1020,100005,4500091359,00020
5000000747,2024,0001,102,FUEL-2001,59.84,L,2010,100011,4500090350,00030
5000000748,2024,0001,261,OFFC-4001,160.55,EA,1010,100009,4500091598,00020
5000000748,2024,0002,101,OFFC-4001,30.05,EA,2010,100009,4500091598,00020
5000000748,2024,0003,261,OFFC-4001,85.79,EA,1020,100009,4500091598,00020
5000000749,2025,0001,101,IT-3001,197.18,EA,2010,100033,4500091709,00010
5000000749,2025,0002,261,IT-3001,88.88,EA,2010,100033,4500091709,00010
5000000749,2025,0003,102,IT-3001,126.11,EA,1010,100033,4500091709,00010
5000000750,2024,0001,261,IT-3001,138.29,EA,1020,100003,4500091096,00010
5000000750,2024,0002,261,IT-3001,124.55,EA,2010,100003,4500091096,00010
5000000750,2024,0003,102,IT-3001,160.84,EA,1010,100003,4500091096,00010
5000000751,2024,0001,101,OFFC-4001,94.08,EA,1010,100002,4500091900,00040
5000000752,2025,0001,102,IT-3002,38.54,EA,1020,100043,4500091961,00020
5000000753,2025,0001,261,IT-3002,186.76,EA,1010,100020,4500090714,00010
5000000754,2024,0001,102,SPARE-5001,107.08,EA,2010,100047,4500090652,00030
5000000754,2024,0002,261,SPARE-5001,129.5,EA,1020,100047,4500090652,00030
5000000755,2024,0001,101,SERV-6001,108.85,HR,1010,100042,4500091374,00020
5000000755,2024,0002,102,SERV-6001,22.87,HR,1020,100042,4500091374,00020
5000000755,2024,0003,102,SERV-6001,30.01,HR,1010,100042,4500091374,00020
5000000756,2025,0001,102,OFFC-4001,119.88,EA,1010,100010,4500090358,00020
5000000756,2025,0002,261,OFFC-4001,30.44,EA,2010,100010,4500090358,00020
5000000756,2025,0003,102,OFFC-4001,65.72,EA,2010,100010,4500090358,00020
5000000757,2024,0001,261,MRO-1001,78.61,EA,1020,100031,4500091097,00010
5000000757,2024,0002,261,MRO-1001,24.88,EA,1010,100031,4500091097,00010
5000000758,2024,0001,261,IT-3001,1.12,EA,1010,100039,4500090284,00030
5000000759,2025,0001,102,IT-3002,50.36,EA,1010,100041,4500091856,00020
5000000760,2024,0001,102,IT-3001,70.12,EA,1020,100045,4500090585,00010
5000000761,2025,0001,261,MRO-1002,121.96,EA,2010,100004,4500091861,00030
5000000761,2025,0002,261,MRO-1002,24.98,EA,2010,100004,4500091861,00030
5000000761,2025,0003,102,MRO-1002,100.62,EA,2010,100004,4500091861,00030
5000000762,2025,0001,101,SPARE-5001,69.92,EA,1010,100054,4500091081,00030
5000000762,2025,0002,102,SPARE-5001,116.24,EA,1010,100054,4500091081,00030
5000000762,2025,0003,261,SPARE-5001,179.75,EA,1020,100054,4500091081,00030
5000000763,2025,0001,102,SPARE-5001,123.79,EA,1010,100035,4500091202,00010
5000000764,2024,0001,102,SPARE-5001,117.72,EA,1020,100059,4500091718,00010
5000000765,2024,0001,101,SERV-6001,18.07,HR,1020,100021,4500091775,00020
5000000766,2025,0001,102,MRO-1001,4.42,EA,2010,100056,4500091926,00020
5000000766,2025,0002,101,MRO-1001,141.82,EA,1020,100056,4500091926,00020
5000000767,2024,0001,102,MRO-1002,56.34,EA,2010,100006,4500091136,00010
5000000767,2024,0002,101,MRO-1002,12.98,EA,1020,100006,4500091136,00010
5000000767,2024,0003,101,MRO-1002,12.42,EA,1010,100006,4500091136,00010
5000000768,2025,0001,102,IT-3002,121.46,EA,1010,100021,4500091446,00010
5000000769,2024,0001,261,MRO-1001,55.04,EA,2010,100054,4500091774,00010
5000000769,2024,0002,102,MRO-1001,142.85,EA,1010,100054,4500091774,00010
5000000770,2024,0001,102,SERV-6002,77.66,EA,2010,100050,4500091940,00030
5000000770,2024,0002,102,SERV-6002,51.96,EA,2010,100050,4500091940,00030
5000000770,2024,0003,101,SERV-6002,51.9,EA,1020,100050,4500091940,00030
5000000771,2024,0001,261,IT-3002,103.28,EA,1010,100044,4500091669,00020
5000000771,2024,0002,101,IT-3002,94.32,EA,2010,100044,4500091669,00020
5000000771,2024,0003,261,IT-3002,112.03,EA,1020,100044,4500091669,00020
5000000772,2024,0001,261,IT-3001,163.28,EA,1010,100035,4500090761,00030
5000000773,2025,0001,261,OFFC-4001,85.34,EA,1010,100016,4500091605,00020
5000000773,2025,0002,261,OFFC-4001,35.39,EA,1020,100016,4500091605,00020
5000000774,2025,0001,261,MRO-1002,88.54,EA,1020,100045,4500091740,00020
5000000775,2025,0001,261,SPARE-5002,172.07,EA,1020,100032,4500090316,00030
5000000775,2025,0002,101,SPARE-5002,53.39,EA,1020,100032,4500090316,00030
5000000776,2025,0001,261,MRO-1001,188.61,EA,1020,100038,4500091425,00010
5000000776,2025,0002,261,MRO-1001,89.31,EA,1020,100038,4500091425,00010
5000000777,2024,0001,102,FUEL-2001,175.03,L,2010,100035,4500091027,00010
5000000777,2024,0002,102,FUEL-2001,159.69,L,1020,100035,4500091027,00010
5000000778,2025,0001,102,IT-3001,13.69,EA,2010,100023,4500091860,00030
5000000778,2025,0002,261,IT-3001,4.55,EA,1010,100023,4500091860,00030
5000000778,2025,0003,261,IT-3001,141.03,EA,1010,100023,4500091860,00030
5000000779,2025,0001,102,MRO-1001,62.94,EA,2010,100043,4500091921,00020
5000000779,2025,0002,102,MRO-1001,34.82,EA,2010,100043,4500091921,00020
5000000779,2025,0003,102,MRO-1001,29.79,EA,1010,100043,4500091921,00020
5000000780,2024,0001,101,SERV-6002,159.04,EA,2010,100018,4500091376,00010
5000000780,2024,0002,101,SERV-6002,92.04,EA,1020,100018,4500091376,00010
5000000780,2024,0003,102,SERV-6002,148.86,EA,1020,100018,4500091376,00010
5000000781,2025,0001,101,SERV-6001,193.51,HR,1010,100033,4500091162,00030
5000000782,2025,0001,261,MRO-1002,99.27,EA,1020,100015,4500090335,00010
5000000782,2025,0002,102,MRO-1002,156.94,EA,1010,100015,4500090335,00010
5000000782,2025,0003,101,MRO-1002,199.6,EA,1020,100015,4500090335,00010
5000000783,2025,0001,101,IT-3002,87.68,EA,1020,100000,4500091207,00030
5000000783,2025,0002,101,IT-3002,135.45,EA,2010,100000,4500091207,00030
5000000783,2025,0003,102,IT-3002,147.25,EA,1010,100000,4500091207,00030
5000000784,2025,0001,102,MRO-1001,83.61,EA,1010,100002,4500090332,00010
5000000785,2025,0001,101,IT-3002,17.89,EA,2010,100032,4500091985,00010
5000000785,2025,0002,102,IT-3002,35.51,EA,1020,100032,4500091985,00010
5000000786,2024,0001,102,IT-3001,20.62,EA,1020,100023,4500091121,00030
5000000787,2025,0001,261,SERV-6001,197.47,HR,2010,100045,4500090838,00040
5000000788,2024,0001,261,SERV-6001,181.51,HR,1010,100035,4500090414,00010
5000000788,2024,0002,101,SERV-6001,65.53,HR,2010,100035,4500090414,00010
5000000788,2024,0003,101,SERV-6001,9.57,HR,2010,100035,4500090414,00010
5000000789,2024,0001,101,IT-3001,109.36,EA,2010,100003,4500091301,00010
5000000789,2024,0002,102,IT-3001,44.8,EA,1010,100003,4500091301,00010
5000000790,2024,0001,102,OFFC-4001,36.36,EA,2010,100030,4500090251,00010
5000000790,2024,0002,261,OFFC-4001,176.48,EA,1020,100030,4500090251,00010
5000000791,2025,0001,101,SPARE-5001,48.31,EA,1020,100016,4500090624,00030
5000000791,2025,0002,261,SPARE-5001,30.98,EA,1020,100016,4500090624,00030
5000000791,2025,0003,101,SPARE-5001,164.28,EA,2010,100016,4500090624,00030
5000000792,2024,0001,102,SERV-6002,77.42,EA,2010,100033,4500091353,00020
5000000793,2024,0001,101,MRO-1001,20.12,EA,2010,100027,4500091997,00030
5000000794,2024,0001,101,MRO-1002,174.0,EA,1010,100046,4500091680,00020
5000000794,2024,0002,261,MRO-1002,164.9,EA,1020,100046,4500091680,00020
5000000794,2024,0003,102,MRO-1002,98.38,EA,2010,100046,4500091680,00020
5000000795,2025,0001,101,IT-3001,109.4,EA,1010,100034,4500090282,00030
5000000796,2024,0001,261,FUEL-2001,142.95,L,2010,100047,4500090631,00010
5000000796,2024,0002,102,FUEL-2001,53.96,L,2010,100047,4500090631,00010
5000000797,2025,0001,102,MRO-1002,185.66,EA,2010,100010,4500091116,00020
5000000797,2025,0002,102,MRO-1002,30.96,EA,1010,100010,4500091116,00020
