EBELN,EBELP,MATNR,TXZ01,WERKS,MATKL,MENGE,MEINS,NETPR,PEINH,NETWR
4500090639,00040,SERV-6002,Cleaning Service Cycle,1020,SERV,105.06,EA,1441.36,1,151429.28
4500090640,00010,IT-3001,Ruggedized Laptop,1020,IT,437.64,EA,5350.45,1,2341570.94
4500090640,00020,SPARE-5001,Turbine Blade Set,1020,SPARE,299.32,EA,4356.44,1,1303969.62
4500090640,00030,MRO-1002,Landing Gear Bushing,1020,MRO,110.25,EA,7704.09,1,849375.92
4500090641,00010,MRO-1002,Landing Gear Bushing,1010,MRO,174.44,EA,3196.75,1,557641.07
4500090641,00020,SPARE-5002,Brake Disc Assembly,2010,SPARE,420.22,EA,6914.79,1,2905733.05
4500090641,00030,SPARE-5001,Turbine Blade Set,1020,SPARE,343.92,EA,251.12,1,86365.19
4500090642,00010,SPARE-5001,Turbine Blade Set,1020,SPARE,404.71,EA,3413.09,1,1381311.65
4500090642,00020,MRO-1001,Hydraulic Pump Assembly,1020,MRO,134.89,EA,5830.93,1,786534.15
4500090642,00030,MRO-1001,Hydraulic Pump Assembly,2010,MRO,154.95,EA,3290.3,1,509831.98
4500090642,00040,FUEL-2001,Jet A-1 Fuel,1010,FUEL,268.47,L,6240.82,1,1675472.95
4500090643,00010,OFFC-4001,Printer Toner Cartridge,2010,OFFC,383.65,EA,4432.1,1,1700375.17
4500090643,00020,MRO-1001,Hydraulic Pump Assembly,1010,MRO,259.81,EA,2909.54,1,755927.59
4500090643,00030,FUEL-2001,Jet A-1 Fuel,2010,FUEL,419.24,L,3176.3,1,1331632.01
4500090644,00010,MRO-1001,Hydraulic Pump Assembly,2010,MRO,422.9,EA,6045.87,1,2556798.42
4500090645,00010,IT-3001,Ruggedized Laptop,1010,IT,316.15,EA,5510.8,1,1742239.42
4500090646,00010,MRO-1002,Landing Gear Bushing,2010,MRO,37.87,EA,5782.46,1,218981.76
4500090647,00010,SERV-6002,Cleaning Service Cycle,1020,SERV,429.79,EA,6282.48,1,2700147.08
4500090647,00020,SERV-6001,Ground Handling Labor Hr,1020,SERV,372.0,HR,2431.19,1,904402.68
4500090648,00010,IT-3001,Ruggedized Laptop,1020,IT,483.48,EA,4496.75,1,2174088.69
4500090649,00010,OFFC-4001,Printer Toner Cartridge,1020,OFFC,381.59,EA,5722.34,1,2183587.72
4500090649,00020,IT-3001,Ruggedized Laptop,1010,IT,289.36,EA,218.64,1,63265.67
4500090649,00030,SPARE-5002,Brake Disc Assembly,2010,SPARE,185.54,EA,4513.96,1,837520.14
4500090649,00040,IT-3002,Network Switch 24-port,1010,IT,166.89,EA,6481.25,1,1081655.81
4500090650,00010,SERV-6002,Cleaning Service Cycle,2010,SERV,419.2,EA,4196.78,1,1759290.18
4500090650,00020,IT-3001,Ruggedized Laptop,1020,IT,30.41,EA,3957.47,1,120346.66
4500090650,00030,IT-3002,Network Switch 24-port,1010,IT,370.52,EA,6677.9,1,2474295.51
4500090650,00040,OFFC-4001,Printer Toner Cartridge,1010,OFFC,344.81,EA,4797.87,1,1654353.55
4500090651,00010,SPARE-5002,Brake Disc Assembly,2010,SPARE,354.73,EA,4125.16,1,1463318.01
4500090651,00020,MRO-1002,Landing Gear Bushing,1010,MRO,460.69,EA,3417.1,1,1574223.8
4500090651,00030,SPARE-5001,Turbine Blade Set,2010,SPARE,64.51,EA,128.72,1,8303.73
4500090652,00010,FUEL-2001,Jet A-1 Fuel,1010,FUEL,313.46,L,4206.22,1,1318481.72
4500090652,00020,SERV-6001,Ground Handling Labor Hr,1010,SERV,209.66,HR,93.88,1,19682.88
4500090652,00030,SPARE-5001,Turbine Blade Set,2010,SPARE,497.88,EA,5765.15,1,2870352.88
4500090652,00040,IT-3002,Network Switch 24-port,1020,IT,261.72,EA,4928.5,1,1289887.02
4500090653,00010,SPARE-5002,Brake Disc Assembly,2010,SPARE,231.98,EA,7490.9,1,1737738.98
4500090653,00020,FUEL-2001,Jet A-1 Fuel,1020,FUEL,82.95,L,5726.35,1,475000.73
4500090653,00030,MRO-1001,Hydraulic Pump Assembly,1020,MRO,159.53,EA,1450.22,1,231353.6
4500090654,00010,OFFC-4001,Printer Toner Cartridge,2010,OFFC,48.26,EA,5007.28,1,241651.33
4500090654,00020,FUEL-2001,Jet A-1 Fuel,1010,FUEL,34.32,L,5098.02,1,174964.05
4500090654,00030,OFFC-4001,Printer Toner Cartridge,1020,OFFC,314.78,EA,7424.48,1,2337077.81
4500090654,00040,IT-3002,Network Switch 24-port,2010,IT,410.56,EA,6947.38,1,2852316.33
4500090655,00010,SERV-6002,Cleaning Service Cycle,1020,SERV,77.06,EA,5850.65,1,450851.09
4500090656,00010,IT-3001,Ruggedized Laptop,1010,IT,84.88,EA,6271.25,1,532303.7
4500090656,00020,MRO-1002,Landing Gear Bushing,1010,MRO,464.84,EA,4927.09,1,2290308.52
4500090656,00030,FUEL-2001,Jet A-1 Fuel,1010,FUEL,238.26,L,21.97,1,5234.57
4500090656,00040,MRO-1001,Hydraulic Pump Assembly,1020,MRO,69.35,EA,6461.73,1,448120.98
4500090657,00010,SPARE-5001,Turbine Blade Set,2010,SPARE,353.42,EA,2852.83,1,1008247.18
4500090657,00020,OFFC-4001,Printer Toner Cartridge,1010,OFFC,265.81,EA,7068.62,1,1878909.88
4500090657,00030,FUEL-2001,Jet A-1 Fuel,2010,FUEL,472.8,L,6672.17,1,3154601.98
4500090657,00040,FUEL-2001,Jet A-1 Fuel,1020,FUEL,420.1,L,4492.68,1,1887374.87
4500090658,00010,SPARE-5002,Brake Disc Assembly,1020,SPARE,385.6,EA,2781.01,1,1072357.46
4500090658,00020,IT-3001,Ruggedized Laptop,1010,IT,308.87,EA,7012.83,1,2166052.8
4500090658,00030,SPARE-5001,Turbine Blade Set,1010,SPARE,187.73,EA,7466.88,1,1401757.38
4500090659,00010,MRO-1002,Landing Gear Bushing,2010,MRO,455.61,EA,7328.14,1,3338773.87
4500090659,00020,MRO-1001,Hydraulic Pump Assembly,1020,MRO,303.78,EA,287.55,1,87351.94
4500090659,00030,SPARE-5002,Brake Disc Assembly,2010,SPARE,199.75,EA,7965.99,1,1591206.5
4500090660,00010,FUEL-2001,Jet A-1 Fuel,2010,FUEL,237.25,L,7002.0,1,1661224.5
4500090660,00020,MRO-1002,Landing Gear Bushing,2010,MRO,20.06,EA,250.12,1,5017.41
4500090660,00030,FUEL-2001,Jet A-1 Fuel,1010,FUEL,353.11,L,1431.72,1,505554.65
4500090660,00040,MRO-1002,Landing Gear Bushing,1010,MRO,210.37,EA,6769.51,1,1424101.82
4500090661,00010,SERV-6002,Cleaning Service Cycle,2010,SERV,368.99,EA,2674.67,1,986926.48
4500090661,00020,OFFC-4001,Printer Toner Cartridge,2010,OFFC,448.97,EA,1370.32,1,615232.57
4500090662,00010,IT-3001,Ruggedized Laptop,2010,IT,412.7,EA,4022.18,1,1659953.69
4500090663,00010,FUEL-2001,Jet A-1 Fuel,1010,FUEL,318.01,L,6740.15,1,2143435.1
4500090663,00020,IT-3002,Network Switch 24-port,1020,IT,137.61,EA,2818.46,1,387848.28
4500090663,00030,SPARE-5002,Brake Disc Assembly,2010,SPARE,284.52,EA,5576.41,1,1586600.17
4500090663,00040,SPARE-5002,Brake Disc Assembly,1010,SPARE,44.99,EA,7345.73,1,330484.39
4500090664,00010,SPARE-5002,Brake Disc Assembly,1010,SPARE,41.56,EA,5799.73,1,241036.78
4500090664,00020,IT-3002,Network Switch 24-port,1010,IT,418.82,EA,5145.69,1,2155117.89
4500090664,00030,FUEL-2001,Jet A-1 Fuel,1020,FUEL,155.93,L,3046.9,1,475103.12
4500090665,00010,IT-3001,Ruggedized Laptop,2010,IT,89.38,EA,2373.56,1,212148.79
4500090665,00020,SPARE-5002,Brake Disc Assembly,2010,SPARE,133.01,EA,3929.29,1,522634.86
4500090665,00030,OFFC-4001,Printer Toner Cartridge,1020,OFFC,175.08,EA,5141.77,1,900221.09
4500090666,00010,OFFC-4001,Printer Toner Cartridge,1020,OFFC,323.36,EA,5462.5,1,1766354.0
4500090666,00020,IT-3001,Ruggedized Laptop,2010,IT,171.75,EA,7748.55,1,1330813.46
4500090666,00030,IT-3002,Network Switch 24-port,1020,IT,46.29,EA,6191.8,1,286618.42
4500090666,00040,IT-3001,Ruggedized Laptop,1010,IT,234.38,EA,270.96,1,63507.6
4500090667,00010,SERV-6002,Cleaning Service Cycle,1010,SERV,189.58,EA,4715.36,1,893937.95
4500090667,00020,OFFC-4001,Printer Toner Cartridge,1010,OFFC,350.94,EA,5043.19,1,1769857.1
4500090667,00030,FUEL-2001,Jet A-1 Fuel,2010,FUEL,211.28,L,2691.01,1,568556.59
4500090668,00010,SPARE-5002,Brake Disc Assembly,2010,SPARE,404.8,EA,3662.44,1,1482555.71
4500090669,00010,SPARE-5002,Brake Disc Assembly,1010,SPARE,339.6,EA,2415.38,1,820263.05
4500090669,00020,SERV-6001,Ground Handling Labor Hr,1020,SERV,54.82,HR,3418.64,1,187409.84
4500090669,00030,SERV-6002,Cleaning Service Cycle,2010,SERV,200.97,EA,247.87,1,49814.43
4500090670,00010,MRO-1002,Landing Gear Bushing,1020,MRO,155.33,EA,6131.27,1,952370.17
4500090671,00010,IT-3002,Network Switch 24-port,1010,IT,41.11,EA,1904.74,1,78303.86
4500090671,00020,SPARE-5001,Turbine Blade Set,2010,SPARE,45.99,EA,1972.97,1,90736.89
4500090671,00030,SERV-6001,Ground Handling Labor Hr,1020,SERV,422.99,HR,3006.58,1,1271753.27
4500090672,00010,IT-3001,Ruggedized Laptop,1010,IT,381.77,EA,784.68,1,299567.28
4500090672,00020,OFFC-4001,Printer Toner Cartridge,1020,OFFC,381.76,EA,1085.54,1,414415.75
4500090672,00030,IT-3002,Network Switch 24-port,1020,IT,410.08,EA,5848.37,1,2398299.57
4500090672,00040,SERV-6002,Cleaning Service Cycle,1020,SERV,197.53,EA,591.82,1,116902.2
4500090673,00010,SERV-6001,Ground Handling Labor Hr,1020,SERV,411.8,HR,4892.32,1,2014657.38
4500090673,00020,MRO-1002,Landing Gear Bushing,1010,MRO,323.14,EA,1121.88,1,362524.3
4500090673,00030,MRO-1001,Hydraulic Pump Assembly,1020,MRO,106.4,EA,3494.5,1,371814.8
4500090674,00010,MRO-1001,Hydraulic Pump Assembly,1010,MRO,131.25,EA,7641.04,1,1002886.5
4500090674,00020,FUEL-2001,Jet A-1 Fuel,1010,FUEL,199.71,L,4148.44,1,828484.95
4500090674,00030,SPARE-5002,Brake Disc Assembly,2010,SPARE,403.31,EA,2783.37,1,1122560.95
4500090674,00040,MRO-1002,Landing Gear Bushing,1010,MRO,328.28,EA,3247.7,1,1066154.96
4500090675,00010,SPARE-5001,Turbine Blade Set,1020,SPARE,385.91,EA,2437.58,1,940686.5
4500090675,00020,MRO-1002,Landing Gear Bushing,1020,MRO,302.21,EA,6423.3,1,1941185.49
4500090675,00030,SERV-6001,Ground Handling Labor Hr,1020,SERV,187.04,HR,3798.91,1,710548.13
4500090675,00040,SERV-6001,Ground Handling Labor Hr,1010,SERV,485.91,HR,911.14,1,442732.04
4500090676,00010,IT-3001,Ruggedized Laptop,1020,IT,257.93,EA,4923.87,1,1270013.79
4500090676,00020,SPARE-5001,Turbine Blade Set,1010,SPARE,25.22,EA,2268.08,1,57200.98
4500090676,00030,SPARE-5002,Brake Disc Assembly,2010,SPARE,230.67,EA,419.59,1,96786.83
4500090677,00010,IT-3002,Network Switch 24-port,1020,IT,179.09,EA,159.8,1,28618.58
4500090677,00020,IT-3002,Network Switch 24-port,1020,IT,318.36,EA,4774.32,1,1519952.52
4500090678,00010,FUEL-2001,Jet A-1 Fuel,1020,FUEL,363.67,L,5070.7,1,1844061.47
4500090679,00010,OFFC-4001,Printer Toner Cartridge,2010,OFFC,20.11,EA,4882.64,1,98189.89
4500090679,00020,MRO-1002,Landing Gear Bushing,1010,MRO,191.57,EA,7842.53,1,1502393.47
4500090679,00030,OFFC-4001,Printer Toner Cartridge,1020,OFFC,463.79,EA,5999.15,1,2782345.78
4500090680,00010,SERV-6002,Cleaning Service Cycle,2010,SERV,131.23,EA,2439.55,1,320142.15
4500090680,00020,SERV-6001,Ground Handling Labor Hr,1010,SERV,427.27,HR,1965.14,1,839645.37
4500090681,00010,SERV-6001,Ground Handling Labor Hr,1010,SERV,336.05,HR,4844.89,1,1628125.28
4500090681,00020,IT-3002,Network Switch 24-port,1010,IT,137.07,EA,3269.32,1,448125.69
4500090681,00030,SPARE-5001,Turbine Blade Set,1020,SPARE,328.95,EA,2212.65,1,727851.22
4500090682,00010,MRO-1002,Landing Gear Bushing,2010,MRO,306.08,EA,5830.75,1,1784675.96
4500090682,00020,SPARE-5002,Brake Disc Assembly,1020,SPARE,294.37,EA,5085.49,1,1497015.69
4500090683,00010,SPARE-5002,Brake Disc Assembly,1020,SPARE,76.74,EA,6837.76,1,524729.7
4500090683,00020,IT-3001,Ruggedized Laptop,1020,IT,266.59,EA,1376.71,1,367017.12
4500090683,00030,IT-3002,Network Switch 24-port,2010,IT,202.07,EA,5292.37,1,1069429.21
4500090684,00010,IT-3002,Network Switch 24-port,1020,IT,375.68,EA,3622.96,1,1361073.61
4500090684,00020,MRO-1001,Hydraulic Pump Assembly,2010,MRO,78.79,EA,4687.8,1,369351.76
4500090684,00030,OFFC-4001,Printer Toner Cartridge,1010,OFFC,282.88,EA,3334.84,1,943359.54
4500090685,00010,SERV-6002,Cleaning Service Cycle,1020,SERV,474.46,EA,1005.48,1,477060.04
4500090685,00020,IT-3001,Ruggedized Laptop,1020,IT,106.44,EA,902.85,1,96099.35
4500090685,00030,FUEL-2001,Jet A-1 Fuel,2010,FUEL,432.58,L,6139.66,1,2655894.12
4500090685,00040,SPARE-5001,Turbine Blade Set,1010,SPARE,275.49,EA,2829.16,1,779405.29
4500090686,00010,IT-3001,Ruggedized Laptop,1020,IT,429.67,EA,3968.77,1,1705261.41
4500090686,00020,IT-3002,Network Switch 24-port,1010,IT,413.24,EA,3606.66,1,1490416.18
4500090686,00030,SPARE-5001,Turbine Blade Set,1020,SPARE,144.92,EA,4270.67,1,618905.5
4500090686,00040,SPARE-5002,Brake Disc Assembly,1010,SPARE,328.44,EA,5473.15,1,1797601.39
4500090687,00010,FUEL-2001,Jet A-1 Fuel,1010,FUEL,305.24,L,4036.82,1,1232198.94
4500090687,00020,SERV-6002,Cleaning Service Cycle,1010,SERV,285.72,EA,3282.03,1,937741.61
4500090688,00010,SERV-6001,Ground Handling Labor Hr,1010,SERV,256.16,HR,1560.39,1,399709.5
4500090688,00020,SPARE-5002,Brake Disc Assembly,1010,SPARE,185.16,EA,6999.71,1,1296066.3
4500090688,00030,SPARE-5002,Brake Disc Assembly,1020,SPARE,468.63,EA,7372.66,1,3455049.66
4500090688,00040,FUEL-2001,Jet A-1 Fuel,1010,FUEL,147.2,L,7157.68,1,1053610.5
4500090689,00010,SERV-6002,Cleaning Service Cycle,1010,SERV,419.1,EA,6979.24,1,2924999.48
4500090690,00010,SPARE-5001,Turbine Blade Set,1020,SPARE,36.11,EA,3348.38,1,120910.0
4500090690,00020,SERV-6001,Ground Handling Labor Hr,2010,SERV,61.37,HR,6217.24,1,381552.02
4500090690,00030,SERV-6001,Ground Handling Labor Hr,2010,SERV,357.67,HR,3519.4,1,1258783.8
4500090690,00040,MRO-1001,Hydraulic Pump Assembly,2010,MRO,147.19,EA,3199.21,1,470891.72
4500090691,00010,IT-3002,Network Switch 24-port,1010,IT,379.21,EA,4646.9,1,1762150.95
4500090691,00020,FUEL-2001,Jet A-1 Fuel,1010,FUEL,183.87,L,5259.17,1,967003.59
4500090692,00010,SPARE-5002,Brake Disc Assembly,1020,SPARE,376.5,EA,6060.71,1,2281857.31
4500090692,00020,IT-3002,Network Switch 24-port,1020,IT,344.91,EA,2658.68,1,917005.32
4500090692,00030,IT-3002,Network Switch 24-port,1010,IT,284.55,EA,4763.54,1,1355465.31
4500090692,00040,FUEL-2001,Jet A-1 Fuel,1020,FUEL,261.37,L,227.01,1,59333.6
4500090693,00010,SPARE-5002,Brake Disc Assembly,2010,SPARE,336.97,EA,1252.44,1,422034.71
4500090693,00020,FUEL-2001,Jet A-1 Fuel,1020,FUEL,74.12,L,2352.82,1,174391.02
4500090693,00030,IT-3002,Network Switch 24-port,1010,IT,318.74,EA,243.48,1,77606.82
4500090693,00040,SERV-6002,Cleaning Service Cycle,1020,SERV,152.18,EA,4682.19,1,712535.67
4500090694,00010,FUEL-2001,Jet A-1 Fuel,2010,FUEL,293.98,L,4018.74,1,1181429.19
4500090694,00020,OFFC-4001,Printer Toner Cartridge,2010,OFFC,189.61,EA,7410.14,1,1405036.65
4500090694,00030,FUEL-2001,Jet A-1 Fuel,1020,FUEL,435.52,L,3866.78,1,1684060.03
4500090695,00010,IT-3001,Ruggedized Laptop,2010,IT,75.89,EA,4876.96,1,370112.49
4500090695,00020,MRO-1002,Landing Gear Bushing,1020,MRO,325.35,EA,2864.88,1,932088.71
4500090696,00010,MRO-1002,Landing Gear Bushing,1020,MRO,476.06,EA,4069.18,1,1937173.83
4500090696,00020,SERV-6001,Ground Handling Labor Hr,2010,SERV,480.87,HR,6775.91,1,3258331.84
4500090696,00030,MRO-1002,Landing Gear Bushing,2010,MRO,485.25,EA,466.68,1,226456.47
4500090696,00040,SERV-6001,Ground Handling Labor Hr,2010,SERV,124.74,HR,2063.46,1,257396.0
4500090697,00010,SERV-6001,Ground Handling Labor Hr,2010,SERV,139.46,HR,5950.02,1,829789.79
4500090697,00020,MRO-1002,Landing Gear Bushing,1020,MRO,453.16,EA,1077.74,1,488388.66
4500090697,00030,MRO-1001,Hydraulic Pump Assembly,2010,MRO,104.66,EA,1966.65,1,205829.59
4500090698,00010,SPARE-5002,Brake Disc Assembly,1010,SPARE,59.09,EA,685.42,1,40501.47
4500090698,00020,MRO-1002,Landing Gear Bushing,1020,MRO,271.64,EA,1735.65,1,471471.97
4500090699,00010,SERV-6002,Cleaning Service Cycle,1020,SERV,403.08,EA,4923.02,1,1984370.9
4500090699,00020,MRO-1001,Hydraulic Pump Assembly,1020,MRO,126.62,EA,3269.21,1,413947.37
4500090700,00010,SERV-6001,Ground Handling Labor Hr,2010,SERV,125.26,HR,2216.8,1,277676.37
4500090700,00020,SERV-6001,Ground Handling Labor Hr,1010,SERV,155.09,HR,3531.55,1,547708.09
4500090700,00030,SPARE-5002,Brake Disc Assembly,2010,SPARE,4.25,EA,7149.07,1,30383.55
4500090701,00010,SPARE-5002,Brake Disc Assembly,1010,SPARE,171.87,EA,5501.93,1,945616.71
4500090702,00010,IT-3002,Network Switch 24-port,2010,IT,463.85,EA,1698.13,1,787677.6
4500090703,00010,SERV-6001,Ground Handling Labor Hr,1020,SERV,490.6,HR,5234.86,1,2568222.32
4500090703,00020,IT-3002,Network Switch 24-port,1020,IT,115.13,EA,2117.59,1,243798.14
4500090703,00030,OFFC-4001,Printer Toner Cartridge,1020,OFFC,73.35,EA,2683.1,1,196805.38
4500090704,00010,MRO-1001,Hydraulic Pump Assembly,1010,MRO,484.37,EA,2841.82,1,1376492.35
4500090704,00020,SPARE-5002,Brake Disc Assembly,2010,SPARE,383.76,EA,175.45,1,67330.69
4500090704,00030,IT-3001,Ruggedized Laptop,1020,IT,105.1,EA,5739.05,1,603174.16
4500090704,00040,OFFC-4001,Printer Toner Cartridge,1020,OFFC,12.82,EA,3431.44,1,43991.06
4500090705,00010,MRO-1002,Landing Gear Bushing,2010,MRO,38.14,EA,1300.14,1,49587.34
4500090705,00020,SPARE-5002,Brake Disc Assembly,1010,SPARE,470.81,EA,4751.66,1,2237129.04
4500090705,00030,SPARE-5001,Turbine Blade Set,1020,SPARE,344.21,EA,7272.92,1,2503411.79
4500090706,00010,IT-3002,Network Switch 24-port,1020,IT,269.41,EA,3516.23,1,947307.52
4500090706,00020,MRO-1002,Landing Gear Bushing,1010,MRO,236.45,EA,7049.18,1,1666778.61
4500090706,00030,OFFC-4001,Printer Toner Cartridge,1010,OFFC,488.61,EA,5864.94,1,2865668.33
4500090707,00010,SERV-6002,Cleaning Service Cycle,2010,SERV,273.75,EA,5292.31,1,1448769.86
4500090707,00020,SERV-6001,Ground Handling Labor Hr,1010,SERV,408.84,HR,5522.77,1,2257929.29
4500090707,00030,MRO-1002,Landing Gear Bushing,2010,MRO,435.49,EA,5600.03,1,2438757.06
4500090708,00010,SPARE-5002,Brake Disc Assembly,2010,SPARE,181.74,EA,1607.9,1,292219.75
4500090708,00020,IT-3002,Network Switch 24-port,1010,IT,128.42,EA,5986.25,1,768754.22
4500090709,00010,SERV-6001,Ground Handling Labor Hr,1010,SERV,187.36,HR,4534.4,1,849565.18
4500090710,00010,SERV-6002,Cleaning Service Cycle,1010,SERV,46.98,EA,4475.16,1,210243.02
4500090711,00010,SPARE-5002,Brake Disc Assembly,2010,SPARE,226.19,EA,7046.71,1,1593895.33
4500090711,00020,FUEL-2001,Jet A-1 Fuel,2010,FUEL,325.57,L,602.75,1,196237.32
4500090711,00030,SERV-6002,Cleaning Service Cycle,2010,SERV,170.57,EA,4231.16,1,721708.96
4500090712,00010,MRO-1001,Hydraulic Pump Assembly,1020,MRO,113.39,EA,3428.65,1,388774.62
4500090713,00010,SERV-6002,Cleaning Service Cycle,1010,SERV,77.15,EA,6188.48,1,477441.23
4500090713,00020,IT-3002,Network Switch 24-port,2010,IT,91.61,EA,229.27,1,21003.42
4500090713,00030,MRO-1001,Hydraulic Pump Assembly,1010,MRO,389.95,EA,4329.81,1,1688409.41
4500090714,00010,IT-3002,Network Switch 24-port,1020,IT,117.26,EA,7360.63,1,863107.47
4500090714,00020,MRO-1001,Hydraulic Pump Assembly,1020,MRO,69.52,EA,7193.06,1,500061.53
4500090714,00030,MRO-1002,Landing Gear Bushing,1020,MRO,417.24,EA,3013.41,1,1257315.19
4500090714,00040,IT-3001,Ruggedized Laptop,1020,IT,190.83,EA,3585.56,1,684232.41
4500090715,00010,IT-3001,Ruggedized Laptop,2010,IT,61.06,EA,3923.09,1,239543.88
4500090715,00020,OFFC-4001,Printer Toner Cartridge,1010,OFFC,375.09,EA,2548.7,1,955991.88
4500090716,00010,MRO-1001,Hydraulic Pump Assembly,1020,MRO,4.62,EA,6431.23,1,29712.28
4500090716,00020,MRO-1002,Landing Gear Bushing,1010,MRO,177.99,EA,7566.94,1,1346839.65
4500090716,00030,SPARE-5001,Turbine Blade Set,1010,SPARE,473.02,EA,5222.97,1,2470569.27
4500090716,00040,MRO-1002,Landing Gear Bushing,1020,MRO,325.57,EA,6485.15,1,2111370.29
4500090717,00010,SERV-6002,Cleaning Service Cycle,1010,SERV,5.63,EA,4158.6,1,23412.92
4500090717,00020,SPARE-5002,Brake Disc Assembly,1010,SPARE,381.38,EA,508.23,1,193828.76
4500090718,00010,SERV-6001,Ground Handling Labor Hr,2010,SERV,482.68,HR,5940.89,1,2867548.79
4500090718,00020,FUEL-2001,Jet A-1 Fuel,1010,FUEL,183.17,L,7401.14,1,1355666.81
4500090719,00010,MRO-1001,Hydraulic Pump Assembly,1010,MRO,166.46,EA,7112.79,1,1183995.02
4500090720,00010,OFFC-4001,Printer Toner Cartridge,1010,OFFC,448.7,EA,755.15,1,338835.8
4500090721,00010,SPARE-5002,Brake Disc Assembly,1010,SPARE,235.27,EA,7225.01,1,1699828.1
4500090721,00020,OFFC-4001,Printer Toner Cartridge,2010,OFFC,328.53,EA,2937.35,1,965007.6
4500090721,00030,MRO-1002,Landing Gear Bushing,2010,MRO,239.42,EA,5994.78,1,1435270.23
4500090722,00010,SPARE-5001,Turbine Blade Set,1010,SPARE,141.87,EA,4927.82,1,699109.82
4500090723,00010,FUEL-2001,Jet A-1 Fuel,1010,FUEL,164.64,L,3010.67,1,495676.71
4500090723,00020,SERV-6002,Cleaning Service Cycle,2010,SERV,368.47,EA,6808.97,1,2508901.18
4500090723,00030,SPARE-5001,Turbine Blade Set,1010,SPARE,316.31,EA,6357.67,1,2010994.6
4500090724,00010,SERV-6002,Cleaning Service Cycle,1010,SERV,240.91,EA,6864.29,1,1653676.1
4500090725,00010,MRO-1002,Landing Gear Bushing,2010,MRO,372.74,EA,5250.57,1,1957097.46
4500090725,00020,OFFC-4001,Printer Toner Cartridge,1020,OFFC,169.29,EA,7142.36,1,1209130.12
4500090725,00030,OFFC-4001,Printer Toner Cartridge,2010,OFFC,403.69,EA,3909.09,1,1578060.54
4500090725,00040,SPARE-5002,Brake Disc Assembly,1020,SPARE,331.96,EA,5350.74,1,1776231.65
4500090726,00010,MRO-1002,Landing Gear Bushing,1010,MRO,114.34,EA,3670.32,1,419664.39
4500090726,00020,MRO-1002,Landing Gear Bushing,1020,MRO,275.68,EA,2379.79,1,656060.51
4500090727,00010,IT-3001,Ruggedized Laptop,2010,IT,388.18,EA,1605.44,1,623199.7
4500090727,00020,OFFC-4001,Printer Toner Cartridge,2010,OFFC,263.26,EA,6243.9,1,1643769.11
4500090728,00010,FUEL-2001,Jet A-1 Fuel,2010,FUEL,50.97,L,1341.77,1,68390.02
4500090728,00020,SERV-6002,Cleaning Service Cycle,2010,SERV,113.9,EA,7446.58,1,848165.46
4500090728,00030,FUEL-2001,Jet A-1 Fuel,1020,FUEL,270.87,L,7641.94,1,2069972.29
4500090729,00010,SPARE-5002,Brake Disc Assembly,1020,SPARE,161.64,EA,5777.95,1,933947.84
4500090729,00020,MRO-1001,Hydraulic Pump Assembly,2010,MRO,38.36,EA,5672.56,1,217599.4
4500090729,00030,IT-3002,Network Switch 24-port,2010,IT,105.17,EA,5873.01,1,617664.46
4500090729,00040,MRO-1002,Landing Gear Bushing,1010,MRO,30.55,EA,3294.8,1,100656.14
4500090730,00010,OFFC-4001,Printer Toner Cartridge,1020,OFFC,36.2,EA,7707.59,1,279014.76
4500090730,00020,FUEL-2001,Jet A-1 Fuel,2010,FUEL,446.43,L,1005.3,1,448796.08
4500090731,00010,MRO-1001,Hydraulic Pump Assembly,2010,MRO,318.74,EA,4174.55,1,1330596.07
4500090731,00020,MRO-1002,Landing Gear Bushing,1010,MRO,386.06,EA,4795.6,1,1851389.34
4500090731,00030,SPARE-5002,Brake Disc Assembly,2010,SPARE,150.11,EA,1016.42,1,152574.81
4500090732,00010,MRO-1002,Landing Gear Bushing,1010,MRO,313.82,EA,3418.77,1,1072878.4
4500090732,00020,SPARE-5002,Brake Disc Assembly,1010,SPARE,379.47,EA,1812.57,1,687815.94
4500090732,00030,MRO-1002,Landing Gear Bushing,2010,MRO,498.81,EA,4834.46,1,2411476.99
4500090733,00010,IT-3002,Network Switch 24-port,1020,IT,421.32,EA,5864.89,1,2470995.45
4500090734,00010,SPARE-5002,Brake Disc Assembly,2010,SPARE,122.13,EA,3969.91,1,484845.11
4500090735,00010,SERV-6002,Cleaning Service Cycle,2010,SERV,54.79,EA,6708.88,1,367579.54
4500090736,00010,MRO-1001,Hydraulic Pump Assembly,1020,MRO,174.3,EA,6309.33,1,1099716.22
4500090736,00020,SERV-6002,Cleaning Service Cycle,1020,SERV,431.84,EA,317.46,1,137091.93
4500090736,00030,SPARE-5001,Turbine Blade Set,2010,SPARE,334.87,EA,224.61,1,75215.15
4500090736,00040,FUEL-2001,Jet A-1 Fuel,1010,FUEL,13.05,L,7568.68,1,98771.27
4500090737,00010,IT-3001,Ruggedized Laptop,1020,IT,139.04,EA,6274.0,1,872336.96
4500090737,00020,SPARE-5002,Brake Disc Assembly,1010,SPARE,349.85,EA,5085.76,1,1779253.14
